Location,Site,date,year,time,depth,transect,width,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Mullidae,Grubber,par.barb,24,1,0.0131,3.122,266.9,0.2669
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Mullidae,Grubber,par.barb,25,1,0.0131,3.122,303.1,0.3031
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Chaetodontidae,Grazer,cha.vaga,14,2,0.0278,2.973,71.0,0.1421
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Chaetodontidae,Grazer,cha.klei,10,2,0.045,2.814,29.3,0.0586
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Chaetodontidae,Grazer,cha.luns,12,4,0.045,2.814,49.0,0.1959
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,chs.capi,20,1,0.0243,2.969,177.2,0.1772
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,chs.sord,32,1,0.0243,2.969,715.1,0.7151
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,chs.sord,23,1,0.0243,2.969,268.3,0.2683
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,sca.schl,20,1,0.0231,2.969,168.4,0.1684
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,sca.nigr,25,1,0.0134,3.16,350.4,0.3504
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,sca.nigr,28,1,0.0134,3.16,501.3,0.5013
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,sca.nigr,32,1,0.0134,3.16,764.5,0.7645
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grubber,cte.stri,12,4,0.0231,3.063,46.7,0.1867
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grubber,cte.stri,14,1,0.0231,3.063,74.9,0.0749
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grubber,cte.stri,18,5,0.0231,3.063,161.6,0.8081
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grubber,cte.stri,20,1,0.0231,3.063,223.2,0.2232
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grubber,cte.stri,23,1,0.0231,3.063,342.4,0.3424
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,zeb.scop,10,13,0.0291,2.993,28.6,0.3723
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,aca.pyro,20,1,0.028,2.983,212.9,0.2129
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,aca.pyro,22,1,0.028,2.983,282.9,0.2829
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,aca.pyro,24,2,0.028,2.983,366.7,0.7334
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,aca.pyro,25,1,0.028,2.983,414.2,0.4142
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Acanthuridae,Grazer,nas.litu,25,1,0.0085,3.25,297.0,0.2970
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,5,Scaridae,Grazer,sca.quoy,22,1,0.0234,2.956,217.5,0.2175
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Serranidae,Piscivore,var.lout,45,1,0.0122,3.053,1360.2,1.3602
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Serranidae,Piscivore,aet.roga,30,1,0.0182,3.04,563.0,0.5630
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Chaetodontidae,Grazer,cha.baro,12,2,0.045,2.814,49.0,0.0980
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Labridae,Picker,cor.gaim,25,1,0.0065,3.254,230.0,0.2300
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Caesionidae,Planktivore,cae.tere,15,18,0.0149,3.121,69.8,1.2561
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Lutjanidae,Piscivore,lut.decu,35,1,0.0151,3.057,792.9,0.7929
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Lutjanidae,Piscivore,lut.mono,30,1,0.0222,2.913,445.9,0.4459
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Balistidae,Grazer,blp.undu,14,1,0.0374,2.919,82.9,0.0829
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Balistidae,Grazer,blp.undu,15,1,0.0374,2.919,101.4,0.1014
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Balistidae,Grazer,blp.undu,17,1,0.0374,2.919,146.1,0.1461
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Balistidae,Grazer,blp.undu,18,2,0.0374,2.919,172.6,0.3452
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Nemipteridae,Grubber,sco.bili,18,1,0.0138,3.174,133.1,0.1331
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Nemipteridae,Grubber,sco.bili,16,1,0.0138,3.174,91.6,0.0916
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Chaetodontidae,Grazer,cha.klei,10,4,0.045,2.814,29.3,0.1173
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Chaetodontidae,Grazer,cha.luns,12,2,0.045,2.814,49.0,0.0980
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Chaetodontidae,Picker,for.flav,11,3,0.0125,3,16.6,0.0499
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,chs.blee,18,1,0.01995,3.01,119.8,0.1198
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.schl,33,1,0.0231,2.969,744.9,0.7449
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.schl,25,1,0.0231,2.969,326.7,0.3267
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,chs.sord,23,1,0.0243,2.969,268.3,0.2683
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.nigr,20,1,0.0134,3.16,173.1,0.1731
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.nigr,23,1,0.0134,3.16,269.3,0.2693
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.nigr,24,1,0.0134,3.16,308.0,0.3080
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.nigr,25,1,0.0134,3.16,350.4,0.3504
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.nigr,30,1,0.0134,3.16,623.5,0.6235
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,20,1,0.0231,3.063,223.2,0.2232
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,22,6,0.0231,3.063,298.8,1.7931
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,23,1,0.0231,3.063,342.4,0.3424
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,24,3,0.0231,3.063,390.1,1.1704
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,13,2,0.0231,3.063,59.7,0.1193
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,14,1,0.0231,3.063,74.9,0.0749
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grubber,cte.stri,15,1,0.0231,3.063,92.5,0.0925
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grazer,zeb.scop,11,12,0.0291,2.993,38.1,0.4570
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grazer,aca.pyro,22,4,0.028,2.983,282.9,1.1315
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Acanthuridae,Grazer,aca.pyro,24,1,0.028,2.983,366.7,0.3667
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,chs.micr,20,1,0.0182,3.03,159.3,0.1593
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.quoy,20,1,0.0234,2.956,164.1,0.1641
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,5,Scaridae,Grazer,sca.quoy,15,1,0.0234,2.956,70.1,0.0701
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,tha.luna,8,3,0.0211,2.832,7.6,0.0229
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,tha.luna,9,2,0.0211,2.832,10.6,0.0213
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,tha.luna,10,1,0.0211,2.832,14.3,0.0143
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,tha.luna,12,2,0.0211,2.832,24.0,0.0480
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,lab.dimi,6,1,0.0059,3.231,1.9,0.0019
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,lab.dimi,7,1,0.0059,3.231,3.2,0.0032
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Anthiidae,planktivore,psa.hutc,7,37,0.0137,3.149,6.3,0.2323
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Anthiidae,planktivore,psa.hutc,8,30,0.0137,3.149,9.6,0.2869
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,hal.pros,8,1,0.016,2.987,8.0,0.0080
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,hal.hort,11,1,0.016,2.987,20.6,0.0206
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Planktivore,cir.aura,8,8,0.0226,2.793,7.5,0.0602
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Labridae,Picker,stj.stri,8,3,0.0191,2.876,7.6,0.0227
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,planktivore,das.reti,5,12,0.0311,3.133,4.8,0.0578
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,planktivore,das.reti,6,10,0.0311,3.133,8.5,0.0853
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,amb.leuc,9,3,0.0297,2.936,18.8,0.0564
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,chr.atri,7,3,0.0229,3.175,11.0,0.0331
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.lepi,6,10,0.0215,3.21,6.8,0.0677
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.lepi,7,14,0.0215,3.21,11.1,0.1554
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Grazer,pom.ambo,6,11,0.0439,2.824,6.9,0.0761
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Grazer,pom.ambo,7,33,0.0439,2.824,10.7,0.3528
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Grazer,pom.ambo,8,6,0.0439,2.824,15.6,0.0935
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.reid,9,1,0.028,3.024,21.5,0.0215
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.reid,7,3,0.028,3.024,10.1,0.0302
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.brac,7,3,0.028,3.024,10.1,0.0302
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.brac,8,10,0.028,3.024,15.1,0.1507
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.phil,8,1,0.028,3.024,15.1,0.0151
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.molu,5,7,0.0305,3.012,3.9,0.0272
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,pom.molu,6,14,0.0305,3.012,6.7,0.0942
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,chr.viri,7,22,0.0351,2.9,9.9,0.2180
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,chr.viri,8,6,0.0351,2.9,14.6,0.0876
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,7,145,0.016,3.408,12.1,1.7603
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,8,15,0.016,3.408,19.1,0.2870
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacanthidae,Grazer,cen.vrol,8,1,0.0745,2.577,15.8,0.0158
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacanthidae,Grazer,cen.bico,7,1,0.0745,2.577,11.2,0.0112
Vemasse,Site 1,11/12/16,2016,755,5-10m,2,1,Pomacanthidae,Grazer,cen.bico,8,1,0.0745,2.577,15.8,0.0158
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,dip.xant,7,1,0.0059,3.231,3.2,0.0032
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,9,3,0.0211,2.832,10.6,0.0319
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,10,1,0.0211,2.832,14.3,0.0143
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,12,1,0.0211,2.832,24.0,0.0240
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,14,1,0.0211,2.832,37.2,0.0372
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,16,2,0.0211,2.832,54.2,0.1085
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,tha.luna,17,1,0.0211,2.832,64.4,0.0644
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,lab.dimi,7,1,0.0059,3.231,3.2,0.0032
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,lab.dimi,8,2,0.0059,3.231,4.9,0.0098
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,gom.vari,20,1,0.0244,2.703,80.2,0.0802
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,gom.vari,16,1,0.0244,2.703,43.9,0.0439
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Anthiidae,Planktivore,psa.hutc,7,12,0.0137,3.149,6.3,0.0754
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Anthiidae,Planktivore,psa.hutc,8,50,0.0137,3.149,9.6,0.4781
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Anthiidae,Planktivore,psa.hutc,9,10,0.0137,3.149,13.9,0.1386
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,hal.pros,7,1,0.016,2.987,5.4,0.0054
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,hal.pros,9,2,0.016,2.987,11.3,0.0227
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,cir.aura,7,7,0.0226,2.793,5.2,0.0363
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,hal.rich,7,4,0.0093,3.262,5.3,0.0212
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Labridae,Picker,hal.rich,8,1,0.0093,3.262,8.2,0.0082
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,das.reti,5,13,0.0311,3.133,4.8,0.0626
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,das.reti,6,16,0.0311,3.133,8.5,0.1364
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,amb.leuc,8,4,0.0297,2.936,13.3,0.0532
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,amb.leuc,9,3,0.0297,2.936,18.8,0.0564
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.auri,7,3,0.028,3.024,10.1,0.0302
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.webe,7,14,0.0229,3.175,11.0,0.1546
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.lepi,7,16,0.0215,3.21,11.1,0.1776
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Grazer,pom.ambo,7,49,0.0439,2.824,10.7,0.5239
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.reid,8,1,0.028,3.024,15.1,0.0151
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.reid,9,1,0.028,3.024,21.5,0.0215
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.brac,6,18,0.028,3.024,6.3,0.1136
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.brac,7,14,0.028,3.024,10.1,0.1409
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.brac,8,4,0.028,3.024,15.1,0.0603
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.molu,5,14,0.0305,3.012,3.9,0.0544
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.molu,6,4,0.0305,3.012,6.7,0.0269
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,pom.molu,7,1,0.0305,3.012,10.7,0.0107
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.viri,5,6,0.0351,2.9,3.7,0.0224
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.viri,8,12,0.0351,2.9,14.6,0.1752
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.tern,6,80,0.016,3.408,7.2,0.5743
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.tern,7,115,0.016,3.408,12.1,1.3961
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacentridae,Planktivore,chr.tern,8,8,0.016,3.408,19.1,0.1531
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacanthidae,Grazer,cen.bico,10,1,0.0745,2.577,28.1,0.0281
Vemasse,Site 1,11/12/16,2016,755,5-10m,1,1,Pomacanthidae,Grazer,cen.bico,8,1,0.0745,2.577,15.8,0.0158
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Sucker,lth.unil,10,1,0.0059,3.231,10.0,0.0100
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,tha.luna,14,1,0.0211,2.832,37.2,0.0372
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,lab.dimi,7,1,0.0059,3.231,3.2,0.0032
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,lab.dimi,8,1,0.0059,3.231,4.9,0.0049
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chy.talb,5,3,0.026,2.926,2.9,0.0087
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,7,10,0.0137,3.149,6.3,0.0628
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,8,35,0.0137,3.149,9.6,0.3347
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,9,14,0.0137,3.149,13.9,0.1940
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,10,1,0.0137,3.149,19.3,0.0193
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,hal.pros,7,1,0.016,2.987,5.4,0.0054
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,hal.pros,12,1,0.016,2.987,26.8,0.0268
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,hal.hort,14,1,0.016,2.987,42.4,0.0424
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Labridae,Picker,hal.rich,8,1,0.0093,3.262,8.2,0.0082
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,pgy.lacr,7,1,0.0395,2.989,13.3,0.0133
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,das.reti,6,5,0.0311,3.133,8.5,0.0426
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,neg.nigr,8,1,0.0178,3.182,13.3,0.0133
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,neg.cros,11,1,0.0178,3.182,36.7,0.0367
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,amb.leuc,9,1,0.0297,2.936,18.8,0.0188
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,6,8,0.0215,3.21,6.8,0.0541
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,6,3,0.0439,2.824,6.9,0.0208
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,7,14,0.0439,2.824,10.7,0.1497
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,8,3,0.0439,2.824,15.6,0.0468
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.reid,9,2,0.028,3.024,21.5,0.0430
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.reid,10,1,0.028,3.024,29.6,0.0296
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.brac,6,3,0.028,3.024,6.3,0.0189
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.brac,7,6,0.028,3.024,10.1,0.0604
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.phil,7,1,0.028,3.024,10.1,0.0101
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.phil,8,2,0.028,3.024,15.1,0.0301
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,5,6,0.0305,3.012,3.9,0.0233
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,6,7,0.0305,3.012,6.7,0.0471
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,7,6,0.0351,2.9,9.9,0.0595
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,8,4,0.0351,2.9,14.6,0.0584
Vemasse,Site 1,11/12/16,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.tern,7,35,0.016,3.408,12.1,0.4249
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Sucker,lth.unil,7,1,0.0059,3.231,3.2,0.0032
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Sucker,lth.unil,8,2,0.0059,3.231,4.9,0.0098
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,8,1,0.0211,2.832,7.6,0.0076
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,12,1,0.0211,2.832,24.0,0.0240
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,14,1,0.0211,2.832,37.2,0.0372
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,16,1,0.0211,2.832,54.2,0.0542
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Anthiidae,Planktivore,psa.hutc,8,15,0.0137,3.149,9.6,0.1434
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,8,2,0.016,2.987,8.0,0.0159
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,10,1,0.016,2.987,15.5,0.0155
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,11,1,0.016,2.987,20.6,0.0206
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,12,2,0.016,2.987,26.8,0.0535
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Planktivore,cir.aura,7,12,0.0226,2.793,5.2,0.0622
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,6,2,0.0093,3.262,3.2,0.0064
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,7,1,0.0093,3.262,5.3,0.0053
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,8,1,0.0093,3.262,8.2,0.0082
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,9,1,0.0093,3.262,12.1,0.0121
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Apogonidae,Planktivore,apo.spp,8,25,0.017,2.95,7.8,0.1961
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Planktivore,das.reti,6,10,0.0311,3.133,8.5,0.0853
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Planktivore,amb.leuc,7,1,0.0297,2.936,9.0,0.0090
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Planktivore,amb.leuc,8,3,0.0297,2.936,13.3,0.0399
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Grazer,pom.bank,7,1,0.028,3.024,10.1,0.0101
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Planktivore,chr.atri,6,3,0.0229,3.175,6.8,0.0203
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,6,6,0.0215,3.21,6.8,0.0406
Vemasse,Site 1,11/12/16,2016,755,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,7,23,0.0439,2.824,10.7,0.2459
